// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 3 benchmark(s) in total *****
// ***** Building 1 exe(s) in Parallel: Start   *****
BuildScript: D:\Aplicaciones 2024\ProgramacionIV\Tarea4\Proyecto1.consulaEvaluacionRendimiento\Proyecto1.consulaEvaluacionRendimiento\bin\Release\bd5d2a7a-98e9-473f-865f-a1f5ccec5b0c.bat
// ***** Done, took 00:00:06 (6.07 sec)   *****
// Found 3 benchmarks:
//   RNEntero.Primo: DefaultJob
//   RNEntero.PrimoAsync: DefaultJob
//   RNEntero.PrimoMultinucleo: DefaultJob

Setup power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: Alto rendimiento)
// **************************
// Benchmark: RNEntero.Primo: DefaultJob
// *** Execute ***
// Launch: 1 / 1
// Execute: D:\Aplicaciones 2024\ProgramacionIV\Tarea4\Proyecto1.consulaEvaluacionRendimiento\Proyecto1.consulaEvaluacionRendimiento\bin\Release\bd5d2a7a-98e9-473f-865f-a1f5ccec5b0c.exe --anonymousPipes 1600 1584 --benchmarkName Proyecto1.consulaEvaluacionRendimiento.RNEntero.Primo --job Default --benchmarkId 0 in 
// BeforeAnythingElse

// Benchmark Process Environment Information:
// BenchmarkDotNet v0.14.0
// Runtime=.NET Framework 4.8.1 (4.8.9282.0), X86 LegacyJIT
// GC=Concurrent Workstation
// HardwareIntrinsics= 
// Job: DefaultJob

WorkloadResult  37: 268435456 op, 161303950.00 ns, 0.6009 ns/op
WorkloadResult  38: 268435456 op, 206722550.00 ns, 0.7701 ns/op
WorkloadResult  39: 268435456 op, 131097850.00 ns, 0.4884 ns/op
WorkloadResult  40: 268435456 op, 177930350.00 ns, 0.6628 ns/op
WorkloadResult  41: 268435456 op, 161392250.00 ns, 0.6012 ns/op
WorkloadResult  42: 268435456 op, 208271350.00 ns, 0.7759 ns/op
WorkloadResult  43: 268435456 op, 205510550.00 ns, 0.7656 ns/op
WorkloadResult  44: 268435456 op, 203864650.00 ns, 0.7595 ns/op
WorkloadResult  45: 268435456 op, 420359050.00 ns, 1.5660 ns/op
WorkloadResult  46: 268435456 op, 483214750.00 ns, 1.8001 ns/op
WorkloadResult  47: 268435456 op, 505771050.00 ns, 1.8841 ns/op
WorkloadResult  48: 268435456 op, 485160550.00 ns, 1.8074 ns/op
WorkloadResult  49: 268435456 op, 736789650.00 ns, 2.7448 ns/op
WorkloadResult  50: 268435456 op, 798443250.00 ns, 2.9744 ns/op
WorkloadResult  51: 268435456 op, 743748650.00 ns, 2.7707 ns/op
WorkloadResult  52: 268435456 op, 740668850.00 ns, 2.7592 ns/op
WorkloadResult  53: 268435456 op, 765578450.00 ns, 2.8520 ns/op
WorkloadResult  54: 268435456 op, 762119450.00 ns, 2.8391 ns/op
WorkloadResult  55: 268435456 op, 751226950.00 ns, 2.7985 ns/op
WorkloadResult  56: 268435456 op, 585393850.00 ns, 2.1808 ns/op
WorkloadResult  57: 268435456 op, 480781550.00 ns, 1.7911 ns/op
WorkloadResult  58: 268435456 op, 485676850.00 ns, 1.8093 ns/op
WorkloadResult  59: 268435456 op, 468147550.00 ns, 1.7440 ns/op
WorkloadResult  60: 268435456 op, 331782750.00 ns, 1.2360 ns/op
WorkloadResult  61: 268435456 op, 160452650.00 ns, 0.5977 ns/op
WorkloadResult  62: 268435456 op, 140133950.00 ns, 0.5220 ns/op
